sample_idx,y_true,y_pred,p_max,margin_p1_p2
474,3,3,0.9999946355819702,0.9999916553497314
475,3,3,0.9999407529830933,0.9998998045921326
476,3,3,0.9999843835830688,0.9999746680259705
477,3,3,0.9996283054351807,0.9993969202041626
478,3,3,0.9996707439422607,0.9993488192558289
479,4,4,0.9998188614845276,0.9996457099914551
480,4,4,0.9999332427978516,0.9999017715454102
481,4,4,0.9999955892562866,0.9999911785125732
482,4,4,0.9912670254707336,0.9874036312103271
483,4,4,0.999925971031189,0.9998582005500793
484,4,4,0.988237202167511,0.9774991869926453
485,4,4,0.9980582594871521,0.9966394901275635
486,4,4,0.9996055960655212,0.9992202520370483
487,4,4,0.9998546838760376,0.9997472763061523
488,4,4,0.9999769926071167,0.999964714050293
489,4,4,0.9651666879653931,0.9393169283866882
490,4,4,0.9998719692230225,0.9998241066932678
491,4,4,0.9999232292175293,0.9998488426208496
492,4,4,0.9999995231628418,0.9999990463256836
493,4,4,0.999992847442627,0.9999889731407166
494,4,4,0.9999948740005493,0.9999907612800598
495,4,4,0.9999991655349731,0.9999985098838806
496,4,4,0.9999979734420776,0.9999963641166687
497,4,4,0.999916672706604,0.9998921155929565
498,4,4,0.9999850988388062,0.9999734163284302
499,4,4,0.9976420998573303,0.9953329563140869
500,4,4,0.9979245662689209,0.9959958791732788
501,4,4,0.9999909400939941,0.999984622001648
502,4,4,0.999698281288147,0.9994284510612488
503,4,4,0.9999587535858154,0.9999411702156067
504,4,24,0.9899162650108337,0.9804527759552002
505,4,4,0.992986261844635,0.9860683679580688
506,4,4,0.9999995231628418,0.9999992251396179
507,4,4,0.999919056892395,0.9998705983161926
508,4,4,0.9999970197677612,0.999994158744812
509,4,4,0.999743640422821,0.9996057152748108
510,4,4,0.9999315738677979,0.9999170899391174
511,4,4,0.9720211029052734,0.9451156258583069
512,4,4,0.9997133612632751,0.9996057152748108
513,4,4,0.9994468092918396,0.9991563558578491
514,4,4,0.9999969005584717,0.9999956488609314
515,4,4,0.993222713470459,0.9880746006965637
516,4,4,0.9999715089797974,0.9999507069587708
517,4,4,0.9998941421508789,0.9998502731323242
518,4,4,0.9908460974693298,0.9819391965866089
519,4,4,0.9999618530273438,0.9999422430992126
520,4,4,0.9997947812080383,0.9996263980865479
521,4,4,0.9999849796295166,0.9999706745147705
522,4,4,0.9999589920043945,0.9999390840530396
523,4,4,0.9995467066764832,0.9992435574531555
524,4,4,0.9999996423721313,0.9999994039535522
525,4,4,0.9999868869781494,0.9999750852584839
526,4,4,0.9933613538742065,0.9899371862411499
527,4,4,0.9999397993087769,0.9998869895935059
528,4,4,0.9997472167015076,0.9995949268341064
529,4,4,0.9999988079071045,0.9999983310699463
530,4,4,0.5798875093460083,0.16372054815292358
531,4,4,0.9999891519546509,0.9999831318855286
532,4,4,0.9999977350234985,0.999996542930603
533,4,4,0.9999160766601562,0.9998512268066406
534,4,4,0.9999997615814209,0.9999996423721313
535,4,4,0.9993392825126648,0.9987139105796814
536,4,4,0.9999663829803467,0.9999442100524902
537,4,4,0.9771207571029663,0.958132803440094
538,4,4,0.9999994039535522,0.9999991655349731
539,4,4,0.9999878406524658,0.9999815225601196
540,4,4,0.9998655319213867,0.9997879862785339
541,4,4,0.9999949932098389,0.9999905228614807
542,4,4,0.999630331993103,0.9995161890983582
543,4,4,0.9997822642326355,0.9996663331985474
544,4,4,0.8212713599205017,0.6510825753211975
545,4,4,0.9978891015052795,0.9967619776725769
546,4,4,0.9973613619804382,0.9947494268417358
547,4,4,0.982805073261261,0.9666156768798828
548,4,4,0.9999094009399414,0.999876081943512
549,4,4,0.9988542795181274,0.9981896877288818
550,4,4,0.9996554851531982,0.9994605183601379
551,4,4,0.9999986886978149,0.9999979138374329
552,4,4,0.9997205138206482,0.9995603561401367
553,4,4,0.9975628852844238,0.9963914155960083
554,4,4,0.9999598264694214,0.9999304413795471
555,4,4,0.8611896634101868,0.7226607799530029
556,4,4,0.9999887943267822,0.9999783635139465
557,4,4,0.9817962050437927,0.9645445346832275
558,4,4,0.9999959468841553,0.9999948143959045
559,4,4,0.9997861981391907,0.9996622800827026
560,4,4,0.9999569654464722,0.9999266862869263
561,4,4,0.9993908405303955,0.9989594221115112
562,4,4,0.9999998807907104,0.9999997615814209
563,4,4,0.9999785423278809,0.9999697208404541
564,4,4,0.9998036026954651,0.9996859431266785
565,4,4,0.9995014667510986,0.9990779757499695
566,4,4,0.9997723698616028,0.9996730089187622
567,4,4,0.999119222164154,0.9983853101730347
568,4,4,0.9999983310699463,0.9999975562095642
569,4,4,0.999998927116394,0.9999985694885254
570,4,4,0.9997627139091492,0.9995563626289368
571,4,4,0.99908447265625,0.9981985688209534
572,4,4,0.9999892711639404,0.9999851584434509
573,4,4,0.9999994039535522,0.9999988675117493
574,4,4,0.9991095662117004,0.9985112547874451
575,4,4,1.0,1.0
576,4,4,0.9999479055404663,0.9999017715454102
577,4,4,0.9999887943267822,0.9999834299087524
578,4,4,0.999946117401123,0.9999040961265564
579,4,4,0.999997615814209,0.9999967217445374
580,4,4,0.9998859167098999,0.9997727274894714
581,4,4,0.9987301230430603,0.9976844787597656
582,4,4,0.9999762773513794,0.9999677538871765
583,4,4,0.9963512420654297,0.993263840675354
584,4,4,0.9999390840530396,0.9999145269393921
585,4,4,0.9999144077301025,0.999845564365387
586,4,4,0.969135582447052,0.9384870529174805
